Key,Value
260381820,클리르가르 묘지
261430403,움베플렉스
262478984,스텐다르의 통곡하는 영혼
263528516,올드 바스-아이의 오두막
264577111,닥트'컨 묘지
265625693,바수르 묘지
266675272,디스퍼 골짜기
267723859,악마의 늑대 호스텔
268773417,세르톤의 경비대
269821995,슈르기르 성
270870584,돌딘 홀
271920123,아파크니스
272968709,아파다이
274017287,스텐다르의 축복받은 나무
275065870,나는 던전 여관
276115455,모리다타
277165005,보아주르 묘지
278213585,여우와 드래곤 호스텔
279262169,툴라오파제트
280310765,피스가 교단
281360333,스텐다르의 내면의 빛
282408911,쿠김의 무덤
283458460,올드 버크티의 오두막
284507072,진홍빛 성 로지
285556621,도루르 묘지
286605199,링크스와 드래곤 선술집
287653782,버치 묘지
288703342,생쥐와 오우거 호스텔
289751923,부보안
290800518,부브지니스
291850115,올드 디르탄 판잣집
292899653,잘라드니아
293948232,출프타 홀
294996821,올드 런 판잣집 유적
296046408,두론 감옥
297095956,아파라나
298144564,를롤프'컨 농장
299194129,델론 농장 유적
300242711,다메투-타르
301291296,스쿨리우스 거미줄
302340830,웃는 개 호스텔
303389422,루처 묘지
304438003,페오눔바다이
305487566,초록 고슴도치 호스텔
306536153,모구다타
307585720,쿠다오
308634319,머프트 홀
309682899,부보레그
310732456,보이노토스
311781049,빌라
312830598,스텐다르의 성스러운 우상
313880178,스텀 오두막
314928774,크레즈 홀 유적
315977355,죽은 머그 호스텔
317026903,푸슌 궁전
318075484,국경 연구소
319124069,수그탄 성
320172652,C'ag 과수원
321222214,비명 지르는 투구 로지
322270801,릴단 오두막
323319385,발레우술라 수도원
324367968,모르기르 궁전
325417533,제노시아
326467084,백색 성 술집
327515666,드워프와 고슴도치 호스텔
328564245,보이르넴 묘지
329612840,아트룰라
330662427,치르눈 교화소
331711963,백색 해골 호스텔
332760550,베르반다
333809146,바우트 성
334857728,베르베나이사
335907286,미스트 농장
336955866,글리군 저택
338004447,이사쿠제르
339053030,스텐다르의 온화한 영혼
340102577,올드 르잠의 거처
341151161,울부짖는 성 호스텔
342199760,왕의 사향쥐 술집
343249326,C'ergun 법정
344297915,블로르다르 지하 묘지
345347457,로가스쿠플렉스
346396052,춤추는 고슴도치 로지
347444635,스텐다르의 즐거운 승천
348494191,포젬 요새
349542774,목마른 그리핀 로지
350591367,메사드노
351640923,라누렛
352689505,시르멤 농장
353738088,올드 릭사의 판잣집
354787672,생쥐와 사냥꾼 술집
355837231,스턴임 감옥
356885820,슬로테 농장 유적
357935402,클랄프의 경비대
358984945,발룰리바 수녀원
360033545,와디제미다
361083089,누곤 연구소
362131683,루수르 농장 유적
363180283,그레그투르 궁전 유적
364230819,올드 리즈사의 오두막
365279425,킬팜 홀
366330995,스텐다르의 피 흘리는 나무
367380549,구르추르 묘지
368431118,Fhest'kern 과수원
369481696,후투디수
370531277,골드 법정
371580850,그롤고드
372631428,악마의 해골 로지
373680997,왕의 검 로지
374730570,모르코티아 골짜기
375779154,로크 홀
376829726,올드 보그테 판잣집
377879300,올드 페어티의 판잣집
378927881,움바주웨인
379976469,올드 T'act 판잣집
423852,V'urmon 무덤
1472441,나는 오소리 호스텔
2521023,주바스 골짜기
3569621,비버와 고슴도치 술집
4619204,돼지와 머그 술집
5667793,코리보어의 집
6717294,그렉툰 탑
7765882,사나운 고블린 호스텔
8815448,올드 세어크-e의 판잣집
9864055,마라의 성스러운 순교자
10912653,페오나들라
11961254,라크 성
13010764,나는 고블린 여관
14059383,움빌라디수
15107972,마라의 통곡하는 일출
16156553,마르 저택
17206083,아스메브룰 골짜기
18254670,마라의 성스러운 징조
19303266,라모구완
20352795,에펜의 신전
21401384,사자와 수사슴 여관
22449969,자바제트
23498594,올드 두브타의 거처
24548081,사나운 사향쥐 여관
25596678,라엔의 성유물함
26645270,악마의 노움 술집
27693893,여우와 주전자 술집
28743397,쿠다부
29791993,쿠두
30840617,여왕의 해골 호스텔
31890108,보르미르 농장
32938707,플레저 저택
33987319,자기-고라
35035907,칼리리카트
36084487,블리센 요새
37133068,마라의 영원한 신탁
38182594,마라의 영원한 제단
39231177,바크 홀
40279784,를레시 농장
41328378,키에란 극장
42376958,메자르 탑
43426444,마라의 두려운 성유물
44475023,치친 탑
45523609,삭템 홀
46572200,레그 법정
47620780,초록 틈새 호스텔
48669364,발로티아 동굴
49718890,둑템 궁전
50767537,V'ag 홀
51816128,사스'컨 농장
52865633,블레그투르 성
53914237,바오르프른 요새
54962824,마이의 신전
56011436,골드 페어리 로지
57060991,딜프카 결사
58110550,올드 블로르드 판잣집
59159165,아키다이
60208674,페누
61257259,슈레크 묘지
62305837,붉은 전갈 여관
63354433,로스텐 홀 유적
64403011,착투르의 요새
65451589,존의 신전
66500194,올드 그레세 판잣집
67548779,불운한 늑대 술집
68597363,올드 클릴드-i의 오두막
69646830,네쉬 요새
70695411,모레혼의 무덤
71744007,바산 농장
72792623,미부
73841233,마에스투르 저택
74890731,마르트 농장
75939315,T'ast 홀
76987918,블라케 무덤
78036497,세툰누플렉스
79086066,깃털과 그리핀 로지
80134644,이스피부-고라
81183227,이스파카트
82232753,포스팀 법정
83281339,부르마르 저택
84329933,투즈른 농장
85378515,안텔로파다
86427094,더러운 그리핀 술집
87476624,올드 쇼젠의 거처
88525227,키에란 극장
89573866,제넬리시아
90623366,데만크스 동굴
91671946,마라의 내면의 일출
92720535,여왕의 사제 술집
93769124,투주르 묘지
94817702,클릴드 무덤
95866329,디라르 저택
96914913,라우준 성
97964433,올드 노른타의 오두막
99013029,생쥐와 노움 선술집
100061630,올드 시우스카 농장 유적
101111110,코링구스 돌무지
102159688,데르테 농장
103208295,티필'컨 탑
104256873,펙트 농장
105305481,마라의 불타는 예언자
106354998,마오스테 묘지
107403594,플레즈 묘지
108452188,헬라스 거미줄
109500780,마라의 침묵하는 제단
110549390,바그지완
111598913,크리찬 홀 유적
112647526,녹슨 새끼 사슴 호스텔
113696108,슬루필 탑 유적
114745601,다민자르
115794190,루흐타 저택
116842784,올드 F'urht의 거처
117891388,트리세르노고스 거미줄
118940002,검은 진 술집
119988580,블레스'컨 매장지
121037162,올드 T'orpfa의 농장
122086660,베름로스 거미줄
123135251,블로필른 성
124183861,올드 불리의 거처
125232442,이사코레그
126281031,스턴안 홀
127330522,도르트 탑 유적
128379110,은빛 드래곤 술집
129427701,티센 저택
130476289,올드 니짐 오두막
131524885,기스탐 법정
132573476,올드 롤타의 거처
133622966,기소사
134671569,C'orkke 성채
135720160,모가스타비아
136768762,디르흐타 궁전
137817350,라트고드 둥지
138865928,크로르바의 원
139915442,체테니스
140964033,늙은 셰그-시의 오두막
142012670,생쥐와 늑대 호스텔
143062167,마르칸 농장
144110754,이스푸투아라
145159364,스쿨곤
146207947,아제나누
147256542,여우와 거인 로지
148305123,베탐의 감옥
149354632,아가카완
150403212,비명 지르는 단검 선술집
151451792,스탈딤 저택
152500380,마르캄 홀
153548994,고른'컨 농원
154597588,엘룸바토르
155646169,구르테 저택
156695647,브로르난 발굴지
157744242,깃털과 해골 펍
158792844,틀리주르 요새
159841432,부베미아
160890010,클루트른 광산
161938607,룰 타워
162987187,울부짖는 노움 호스텔
164035779,늙은 글로르테 오두막
165085261,로구부
166133907,칼란다플렉스
167182500,베이르타르 묘지
168231978,기르탄 농장
169280585,아즈가록의 거미줄
170329201,아스메우세나 동굴
171377785,파우슈테 성채
172426382,래트호스의 거미줄
173475856,셀러 저택
174524468,레브'컨 과수원
175573069,마라의 기쁜 유물
176621659,베크 저택
177671170,래트돈 거미줄
178719750,불운한 근위대 호스텔
179768369,타처 궁전
180816986,검은 성 호스텔
181865568,틀레필리르의 무덤
182915061,목마른 고양이 호스텔
183963646,죽은 늑대 선술집
185012262,세두-이즈
186060849,춤추는 요정 선술집
187110420,늙은 틀루쉬-시의 농장
188159003,라우자르 궁전
189208509,라눈누시아
190257090,불운한 전갈 여관
191305670,틀로샴 요새
192354281,그라름 성
193402859,서크 농장
194451465,페스 연구소
195500046,라나스쿠자
196549596,아파스쿠-타르
197599157,비그 법정
198647740,라르크 타워
199696322,악당과 염소 선술집
200744927,피토툴라
201794448,깃털과 투구 선술집
202843046,사르트 농원
203891634,랄덴 농장
204940220,펙텐 농장
205989728,베그테 홀
207038312,나레라니스
208086928,더러운 거인 선술집
209136443,발레불의 구멍
210185025,시알두르 홀
211233605,틀롤룬 저택
212282188,마라의 피 흘리는 우상
213330772,블루톰 농원
214379359,를루셈 농장
215427971,에페소스
216476550,카르테르의 탑
217525141,피스터 궁전 폐허
218574631,노르드레드
219623245,클루프 홀
220672800,호투니아
221721385,마라의 성스러운 일출
222770009,네크로모곤의 집
223818588,슈르의 무덤
412637,플루반 과수원
1463221,쿠르넨 지하 묘지
2513791,엘루-타르
3564372,바다이
4612957,하얀 구덩이 펍
5663513,플라르둔의 지하 묘지
6712093,스텐다르의 기쁜 징조
7761676,녹슨 머그잔 펍
8811243,스텐다르의 무한한 예언자
9861817,슬리필러 묘지
10911405,나르지자
11960970,검은 고슴도치 펍
13009553,리스 묘지
14058141,하얀 오소리 로지
15108718,아자드레드의 둥지
16158277,파름른 묘지
17208879,코르놈 홀 폐허
18258430,부트 매장지
19308014,늙은 라르프자 오두막 폐허
20356592,래트토르
21405181,칼리리다
22453760,발라
23504324,글라그톤 법정
24552908,쿠슈트 농장
25602474,모리리비아
26651057,슬릴둠의 요새
27700629,산타키
28749207,쿠즈케 탑
29797787,를라손 요새
30847372,시오그터 저택
31896927,타시리아
32945508,타사카라
33995091,비스의 요새
35043672,문누레아
36096234,엘로하-하시
37146812,플라브테 묘지
414468,쿠르피 컬터스
1465038,마라의 성스러운 제단
2516597,잘랄라라
3566186,비버와 고슴도치 여관
4616717,가순 저택
5665304,아포하자르
6713889,마라의 노래하는 예언자
7762490,델렘 저택
8813031,마라의 축복받은 유물
9861627,피텔리다
10910218,불운한 개 로지
11958807,피토닐라
13007388,다모아-하시
14056907,사우더 매장지
15105518,마라의 성스러운 재탄생
16155073,툴라오구비아
17203675,늙은 데르놈 오두막
18252262,디스페우스 수녀원
19302815,먼지 마녀회
20352386,늙은 글루트-이의 오두막
21401965,마라의 영원한 일출
22450564,진홍색 노움 여관
23499146,마라의 무한한 별
24547725,피브의 지하 묘지
25597275,페존 요새
26645857,늙은 파오르트 장소
27695420,늙은 보진 오두막
28744028,마라의 내부 제단
29793591,검은 개 호스텔
30842183,라에즈 법정
31893752,세데미안
32944318,늙은 룰드른 장소
33992901,두그로드의 사당
35041490,마이르프테 법정
36092040,모고파
37140646,크레르두르 홀
38191201,늙은 사즈 오두막
39239783,마라의 기쁜 별
40290361,라울프 연구소
41340935,안티필로스
42389527,황금 오우거 펍
43439098,를리르그타 궁전
44489672,아포코레아
45541244,툴라에닥스
46590823,하-타르
47645405,부투톤
48694967,도브트 묘지
49743555,마라의 신성한 영혼
50796123,글리르참 묘지
449405,그룰드른 궁전
1497991,잊혀진 구덩이
2547559,시라플렉스
3596137,피타제르
4644723,늙은 크루르티의 오두막
5693301,바로바르 후작의 케언
6741890,비버와 악동 로지
7790469,모루톤
8840034,이사쿠카트
9889595,툴라에-하시
10939169,푸웨인
11987752,를리스트텐 농장
13037326,마르트 지하 묘지
14085909,디바드 기념비
15134494,카우르논의 탑
16184064,아카토쉬의 피 흘리는 빛
17234648,돼지와 근위대 로지
18284203,가르프 정신병원
19333786,카조제르
20383379,보아르트 저택
21432930,디바드 기념비
22482500,드루에를라트
23531101,늙은 추름바의 농장
24580661,메수레그
